X,jumlah_kartu,outstanding,limit_kredit,tagihan,total_pemakaian_tunai,total_pemakaian_retail,sisa_tagihan_tidak_terbayar,kode_cabang,rasio_pembayaran,persentasi_overlimit,rasio_pembayaran_3bulan,rasio_pembayaran_6bulan,skor_delikuensi,flag_kredit_macet,jumlah_tahun_sejak_pembukaan_kredit,total_pemakaian,sisa_tagihan_per_jumlah_kartu,sisa_tagihan_per_limit,total_pemakaian_per_limit,pemakaian_3bln_per_limit,pemakaian_6bln_per_limit,utilisasi_3bulan,utilisasi_6bulan
10123,2,101880,7000000.0,100000.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,0,0,8.17,0.0,0.0,0.0,0.0,0.00243,-0.13699999999999998,0.0148,0.000549
10997,4,8513389,8000000.0,8367505.0,0.0,0.0,8500015.0,A,27.1,7.25,17.9,12.7,0,0,4.5,0.0,2125004.0,1.06,0.0,0.0719,0.0957,1.03,0.9159999999999999
6046,2,45936,61000000.0,38804.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,0,1,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00527,0.00146
13990,2,9160613,16000000.0,1414818.0,0.0,8079000.0,9718626.0,F,75.8,0.0,50.0,42.0,0,0,7.33,8079000.0,4859313.0,0.607,0.505,0.128,0.0632,0.134,0.0768
8719,3,32951693,29000000.0,20554532.0,0.0,700000.0,30752416.0,A,10.2,16.0,43.2,100.0,0,0,15.3,700000.0,10250805.0,1.06,0.0241,0.16899999999999998,0.258,1.02,0.877
5952,3,35074905,30000000.0,30354607.0,0.0,4656653.0,34289513.0,A,16.0,13.4,74.9,66.7,0,0,5.92,4656653.0,11429838.0,1.14,0.155,0.782,0.996,1.07,1.12
11311,2,20057277,20000000.0,10763962.0,0.0,7822005.0,15311218.0,A,101.0,0.0,151.0,144.0,0,0,0.833,7822005.0,7655609.0,0.7659999999999999,0.391,0.318,0.1,0.67,0.5870000000000001
5173,2,20851515,20000000.0,20819421.0,1100000.0,0.0,20779541.0,A,11.0,3.89,32.8,18.7,0,0,1.58,1100000.0,10389771.0,1.04,0.055,0.28300000000000003,0.0879,0.9590000000000001,0.7240000000000001
12024,2,3662422,7000000.0,2762060.0,0.0,415843.0,2723942.0,F,100.0,0.0,98.8,66.0,0,0,7.25,415843.0,1361971.0,0.389,0.0594,0.16,0.0704,0.387,0.28800000000000003
12784,3,16972058,20000000.0,16418307.0,0.0,454000.0,16947107.0,A,10.6,0.0,32.9,24.1,0,0,2.83,454000.0,5649036.0,0.847,0.0227,0.231,0.133,0.94,0.6990000000000001
10850,2,5972666,5000000.0,5969695.0,0.0,0.0,5960946.0,E,0.0,19.8,5.72,6.55,0,0,1.33,0.0,2980473.0,1.19,0.0,0.054000000000000006,0.054000000000000006,1.12,1.11
4583,3,5942502,5000000.0,5949515.0,0.0,0.0,5953875.0,A,0.0,18.8,7.9,11.4,0,0,1.17,0.0,1984625.0,1.19,0.0,0.045,0.18899999999999997,1.1,1.02
4435,3,6382130,16000000.0,3315787.0,0.0,2779800.0,4981787.0,F,38.6,0.0,58.6,123.0,0,0,11.8,2779800.0,1660596.0,0.311,0.174,0.11599999999999999,0.156,0.182,0.182
5801,2,5838837,5000000.0,5692675.0,0.0,0.0,5822873.0,I,0.0,16.6,11.4,7.24,0,0,1.58,0.0,2911437.0,1.16,0.0,0.0782,0.059000000000000004,1.07,0.973
6105,2,47021831,52000000.0,21248279.0,0.0,2049567.0,0.0,A,99.9,0.0,99.6,42.3,0,0,9.17,2049567.0,0.0,0.0,0.0394,0.204,0.36700000000000005,0.867,1.1
7078,2,5560006,6000000.0,4112415.0,0.0,1365000.0,5213854.0,A,24.4,0.0,30.4,20.1,0,0,13.6,1365000.0,2606927.0,0.8690000000000001,0.228,0.26,0.23800000000000002,0.903,0.9390000000000001
5755,3,69699095,70000000.0,54300557.0,0.0,177383.0,0.0,F,35711.0,0.31,2943.0,61.5,0,0,4.08,177383.0,0.0,0.0,0.00253,0.6459999999999999,0.5539999999999999,1.03,0.738
14695,2,136591,28000000.0,136591.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,0,1,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.00487,0.0
7970,2,1989984,5000000.0,442316.0,0.0,1173493.0,1542789.0,F,100.0,0.0,100.0,100.0,0,0,7.17,1173493.0,771395.0,0.309,0.235,0.2,0.49700000000000005,0.373,0.93
1316,2,6701577,8000000.0,7866423.0,0.0,0.0,6716423.0,A,10.44,0.0,13.76,62.88,0,0,2.75,0.0,3358211.5,0.839552875,0.0,0.070790625,0.229583084,0.9792456559999999,0.8897532090000001
11929,2,3585678,3000000.0,3586261.0,0.0,0.0,3591211.0,A,1.99,19.6,25.0,11.8,0,0,5.75,0.0,1795606.0,1.2,0.0,0.25,0.304,1.13,0.995
8917,6,6934380,58000000.0,8199452.0,0.0,0.0,6581960.0,F,11.9,0.0,25.0,56.8,0,0,10.0,0.0,1096993.0,0.113,0.0,0.0358,0.0149,0.0827,0.0296
12517,2,160680,5000000.0,99316.0,0.0,0.0,80988.0,A,0.0,0.0,26.2,13.9,0,0,6.58,0.0,40494.0,0.0162,0.0,0.00395,0.0036,0.0481,0.106
9951,3,3688859,60000000.0,3521074.0,0.0,0.0,3931729.0,A,92.2,0.0,76.4,44.2,0,0,12.0,0.0,1310576.0,0.0655,0.0,0.10099999999999999,0.237,0.336,0.297
3262,2,2950512,3000000.0,368078.0,0.0,0.0,856690.0,B,94.3,0.0,74.4,33.3,0,0,3.58,0.0,428345.0,0.28600000000000003,0.0,0.145,0.313,1.07,0.948
8418,2,4772857,5000000.0,4169943.0,0.0,483818.0,4724856.0,A,11.9,0.0,13.1,11.6,0,0,1.25,483818.0,2362428.0,0.945,0.0968,0.0893,0.13699999999999998,0.945,0.956
6442,2,2591074,7000000.0,1211782.0,0.0,0.0,1249572.0,A,60.0,0.0,50.0,100.0,0,0,10.5,0.0,624786.0,0.179,0.0,0.00134,0.23399999999999999,0.32,0.557
1057,2,65314,3000000.0,73165.0,0.0,0.0,0.0,E,0.0,0.0,0.0,0.0,0,1,5.25,0.0,0.0,0.0,0.0,0.0,0.003166667,0.042184917,0.061548223
4692,3,1374365,16000000.0,850617.0,0.0,2204342.0,0.0,A,100.0,0.0,100.0,100.0,0,0,9.25,2204342.0,0.0,0.0,0.138,0.0413,0.0437,0.0357,0.0183
13106,2,3191735,5000000.0,3094583.0,0.0,0.0,3051054.0,A,45.2,0.0,14.9,8.89,0,0,1.92,0.0,1525527.0,0.61,0.0,0.0335,0.0526,0.785,0.98
13976,2,837064,7000000.0,411244.0,0.0,626271.0,0.0,G,113.0,0.0,78.4,66.7,0,0,2.0,626271.0,0.0,0.0,0.0895,0.0696,0.0365,0.0606,0.0155
4907,2,8551512,12000000.0,1293917.0,0.0,0.0,0.0,B,0.0,0.0,75.1,39.8,0,0,10.8,0.0,0.0,0.0,0.0,0.18600000000000003,0.0445,0.43200000000000005,0.0987
6809,2,7316419,7000000.0,6777431.0,0.0,931082.0,7287620.0,A,27.5,4.55,20.9,95.3,0,0,2.58,931082.0,3643810.0,1.04,0.133,0.0667,0.389,1.0,1.0
2106,2,3416787,3000000.0,3083635.0,0.0,346000.0,3119179.0,A,21.2,11.9,19.0,20.5,0,0,4.33,346000.0,1559590.0,1.04,0.115,0.10099999999999999,0.111,1.09,1.03
11408,7,23832656,30000000.0,22219656.0,0.0,1518124.0,23934632.0,A,13.2,0.0,12.7,10.5,0,0,9.42,1518124.0,3419233.0,0.7979999999999999,0.0506,0.0725,0.0793,0.883,0.909
11165,2,2769971,3000000.0,2548036.0,0.0,122892.0,2706928.0,G,10.1,0.0,30.9,50.0,0,0,5.67,122892.0,1353464.0,0.902,0.040999999999999995,0.0,0.6609999999999999,0.937,1.04
3172,4,26569538,26000000.0,21360096.0,0.0,20000000.0,0.0,A,110.0,0.08,100.0,100.0,0,0,6.83,20000000.0,0.0,0.0,0.769,0.511,0.271,0.775,0.6759999999999999
8551,2,87992,20000000.0,72157.0,0.0,0.0,93426.0,A,0.0,0.0,25.9,72.5,1,1,3.17,0.0,46713.0,0.0046700000000000005,0.0,0.0,0.000475,0.00834,0.0047
11481,3,4415087,5000000.0,739869.0,0.0,374760.0,2448000.0,A,100.0,0.0,75.0,25.7,0,0,4.58,374760.0,816000.0,0.49,0.075,0.284,0.248,0.826,0.8859999999999999
10694,2,14445346,26000000.0,15641161.0,0.0,0.0,14491480.0,I,18.0,0.0,9.73,14.8,0,0,13.2,0.0,7245740.0,0.557,0.0,0.0,0.0579,0.6759999999999999,0.69
2006,2,2871640,3000000.0,2787133.0,0.0,0.0,2870747.0,F,41.3,0.0,11.5,735.0,0,0,1.0,0.0,1435374.0,0.9570000000000001,0.0,0.12,0.034,0.845,0.784
14354,2,128175,7000000.0,130858.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,0,0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.0
587,2,3580302,3000000.0,3476021.0,0.0,183120.0,3512698.0,F,0.0,18.95,7.69,36.32,0,0,3.0,183120.0,1756349.0,1.170899333,0.06104,0.05,0.32222222300000003,1.101321083,0.980772777
3937,2,3308446,5000000.0,3349342.0,0.0,12000.0,3293667.0,E,10.0,0.0,16.8,20.8,0,0,6.42,12000.0,1646834.0,0.659,0.0024,0.0027300000000000002,0.0285,0.7040000000000001,0.7709999999999999
14800,3,17623174,66000000.0,11090859.0,0.0,12535306.0,15832674.0,F,14.8,0.0,69.0,45.4,0,0,15.1,12535306.0,5277558.0,0.24,0.19,0.066,0.0164,0.10400000000000001,0.0544
4779,2,3574035,3000000.0,3465907.0,300000.0,0.0,3483152.0,I,16.2,19.3,25.0,86.0,0,0,4.17,300000.0,1741576.0,1.16,0.1,0.244,0.6409999999999999,1.09,1.04
10241,2,4138554,7000000.0,390773.0,0.0,0.0,0.0,A,0.0,0.0,25.0,99.5,0,0,7.25,0.0,0.0,0.0,0.0,0.0306,0.257,0.7070000000000001,0.6829999999999999
5807,4,7423659,10000000.0,1867335.0,0.0,5031800.0,6450602.0,A,105.0,0.0,100.0,99.0,0,0,1.92,5031800.0,1612651.0,0.645,0.503,0.222,0.312,0.322,0.47100000000000003
3255,2,16389507,18000000.0,8703916.0,0.0,0.0,7141668.0,A,24.5,0.0,38.2,66.9,0,0,2.17,0.0,3570834.0,0.397,0.0,0.0353,0.49200000000000005,0.9570000000000001,1.01
5901,2,1564676,8000000.0,1560328.0,0.0,0.0,1887525.0,A,12.4,0.0,29.9,100.0,0,0,11.0,0.0,943763.0,0.23600000000000002,0.0,0.0555,0.0625,0.17600000000000002,0.0559
8700,3,3032816,5000000.0,3000000.0,0.0,0.0,3000000.0,A,16.6,0.0,13.8,13.9,0,0,4.75,0.0,1000000.0,0.601,0.0,0.0,0.12,0.68,0.6579999999999999
160,3,3941435,6000000.0,1733129.0,0.0,2585900.0,829240.0,A,54.5,0.0,68.77,32.39,0,0,7.25,2585900.0,276413.3333,0.138206667,0.43098333299999997,0.12210825,0.0,0.25187625,0.38765816700000005
13270,2,1276195,3000000.0,1273259.0,1200000.0,1221375.0,0.0,B,100.0,0.0,50.7,69.9,0,0,5.58,2421375.0,0.0,0.0,0.807,0.33399999999999996,0.0296,0.235,0.044000000000000004
8585,2,11321635,12000000.0,9894093.0,0.0,810930.0,10726470.0,A,27.9,0.0,19.8,70.0,0,0,5.67,810930.0,5363235.0,0.894,0.0676,0.20199999999999999,0.33899999999999997,0.882,0.61
14509,2,4186865,5000000.0,1690437.0,1400000.0,1059300.0,0.0,F,100.0,0.0,37.1,34.7,0,0,2.0,2459300.0,0.0,0.0,0.49200000000000005,0.106,0.0673,0.521,0.46399999999999997
577,2,4191338,5000000.0,997146.0,0.0,3799000.0,0.0,J,103.34,0.0,43.6,119.33,0,0,1.6666666669999999,3799000.0,0.0,0.0,0.7598,0.20892829999999998,0.259461934,0.33230755,0.44691413399999996
10386,2,8844664,10000000.0,1538115.0,0.0,2965950.0,0.0,F,103.0,0.0,102.0,100.0,0,0,4.75,2965950.0,0.0,0.0,0.297,0.266,0.321,0.604,0.494
940,4,7618768,13000000.0,4355859.0,0.0,1321756.0,7113868.0,A,18.61,0.0,60.44,116.76,0,0,9.916666667000001,1321756.0,1778467.0,0.547220615,0.10167353800000001,0.092708885,0.16902371800000002,0.49460815399999997,0.566803769
12448,2,4769470,18000000.0,1657664.0,0.0,0.0,183337.0,A,34.4,0.0,55.1,0.0,0,0,5.42,0.0,91669.0,0.0102,0.0,0.0759,0.10800000000000001,0.254,0.13699999999999998
606,2,2094186,4000000.0,2025581.0,0.0,0.0,2092130.0,A,45.48,0.0,60.92,58.22,0,0,5.25,0.0,1046065.0,0.5230325,0.0,0.34541256299999995,0.148916668,0.66231675,0.56033325
13946,3,3235852,3000000.0,3224201.0,0.0,0.0,3234215.0,A,0.0,7.53,9.71,12.5,0,0,1.08,0.0,1078072.0,1.08,0.0,0.0208,0.0333,1.07,0.976
13257,2,4387152,3000000.0,4941807.0,100000.0,16000.0,4489927.0,A,25.8,45.6,52.5,50.0,0,0,5.67,116000.0,2244964.0,1.5,0.0387,0.877,0.561,1.48,1.17
9430,5,360617,80000000.0,392080.0,0.0,0.0,0.0,A,95.3,0.0,86.8,62.5,0,0,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0027600000000000003,0.0112
14402,2,3113457,6000000.0,560846.0,0.0,2366760.0,0.0,I,100.0,0.0,108.0,100.0,0,0,10.7,2366760.0,0.0,0.0,0.39399999999999996,0.299,0.62,0.21899999999999997,0.519
7268,2,2419586,32000000.0,355397.0,0.0,1084044.0,0.0,A,100.0,0.0,100.0,100.0,0,0,10.5,1084044.0,0.0,0.0,0.0339,0.0225,0.0266,0.0604,0.0147
11220,5,85396845,150000000.0,12438988.0,0.0,42000000.0,0.0,A,100.0,0.0,100.0,100.0,0,0,10.4,42000000.0,0.0,0.0,0.28,0.243,0.11,0.33899999999999997,0.171
13316,2,1102510,7000000.0,1077970.0,0.0,4528.0,1111241.0,A,27.8,0.0,30.6,0.0,0,0,5.33,4528.0,555621.0,0.159,0.000647,0.0393,0.16899999999999998,0.124,0.149
11725,2,57680,3000000.0,56235.0,0.0,0.0,0.0,B,0.0,0.0,0.0,68.7,0,0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0212,0.094
7453,2,131372,22000000.0,119988.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,0,0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0047799999999999995,0.00041799999999999997
8321,2,6289804,10000000.0,1272913.0,0.0,0.0,6254547.0,A,26.4,0.0,117.0,68.5,0,0,1.67,0.0,3127274.0,0.625,0.0,0.035,0.209,0.629,0.735
9283,2,16280306,20000000.0,16307000.0,0.0,628112.0,0.0,A,100.0,0.0,75.0,67.0,0,0,5.67,628112.0,0.0,0.0,0.0314,0.474,0.0847,0.5760000000000001,0.568
3071,2,3026046,3000000.0,3028750.0,0.0,12000.0,3000000.0,I,22.4,0.85,19.2,15.2,0,0,3.67,12000.0,1502318.0,1.0,0.004,0.111,0.24,1.09,1.03
4913,2,82748,7000000.0,59926.0,0.0,0.0,37441.0,A,0.0,0.0,97.7,100.0,0,0,6.25,0.0,18721.0,0.00535,0.0,0.0,0.0705,0.0837,0.428
2967,2,4131327,5000000.0,3983095.0,0.0,0.0,4112250.0,I,21.6,0.0,56.9,50.8,0,0,3.5,0.0,2056125.0,0.8220000000000001,0.0,0.27699999999999997,0.4,0.795,0.8340000000000001
185,2,2555490,3000000.0,987358.0,0.0,9937.0,0.0,E,100.0,0.0,1125.81,-53.96,0,0,6.833333333,9937.0,0.0,0.0,0.0033123329999999998,0.083087667,0.335555557,0.543488583,0.523159
11996,3,6392208,10000000.0,5397384.0,0.0,500000.0,6299075.0,A,39.1,0.0,25.6,28.6,0,0,8.92,500000.0,2099692.0,0.63,0.05,0.0642,0.00517,0.564,0.575
11211,2,17830769,37000000.0,18922597.0,0.0,16330578.0,20903870.0,B,99.9,0.0,101.0,66.7,0,0,12.2,16330578.0,10451935.0,0.565,0.441,0.493,0.303,0.239,0.141
2689,2,5125963,5000000.0,4942692.0,0.0,500000.0,5063068.0,A,0.0,2.55,10.3,22.8,0,0,3.25,500000.0,2531534.0,1.01,0.1,0.063,0.0536,0.7829999999999999,0.745
7877,2,10452208,10000000.0,4316854.0,0.0,2220737.0,0.0,A,100.0,3.56,100.0,110.0,0,0,7.42,2220737.0,0.0,0.0,0.222,0.457,0.18,0.528,0.111
1235,2,16725121,15000000.0,12442752.0,0.0,4578218.0,0.0,A,100.86,14.07,77.68,66.48,0,0,4.5,4578218.0,0.0,0.0,0.305214533,0.32487673300000003,0.222425445,0.45160156700000004,0.4320058
1919,2,4643866,5000000.0,4104317.0,0.0,0.0,4434772.0,A,10.0,0.0,19.37,15.69,0,0,10.0,0.0,2217386.0,0.8869544,0.0,0.12963815,0.157554666,0.8178439000000001,0.7453001340000001
3294,2,3632130,6000000.0,2781145.0,0.0,2046214.0,2893113.0,B,100.0,0.0,132.0,81.0,0,0,5.25,2046214.0,1446557.0,0.48200000000000004,0.341,0.257,0.35200000000000004,0.361,0.84
13614,2,4845923,10000000.0,4831560.0,0.0,0.0,4816856.0,A,10.1,0.0,30.8,47.1,0,0,5.92,0.0,2408428.0,0.48200000000000004,0.0,0.127,0.0883,0.361,0.20199999999999999
7088,2,8435865,14000000.0,2439585.0,1200000.0,1565500.0,0.0,A,100.0,0.0,75.0,67.1,0,0,3.0,2765500.0,0.0,0.0,0.198,0.218,0.231,0.584,0.5660000000000001
12200,2,9417739,10000000.0,7256061.0,4500000.0,2937674.0,6975608.0,B,10.0,11.9,100.0,33.3,0,0,2.5,7437674.0,3487804.0,0.698,0.7440000000000001,0.465,0.919,0.799,1.11
3706,2,18260666,20000000.0,4551570.0,0.0,4781275.0,9173231.0,A,88.5,11.7,51.2,50.2,0,0,1.58,4781275.0,4586616.0,0.45899999999999996,0.239,0.13699999999999998,0.317,0.5870000000000001,0.9420000000000001
5516,2,11920064,37000000.0,8536471.0,0.0,0.0,8882873.0,F,21.7,0.0,53.1,33.3,0,0,4.0,0.0,4441437.0,0.24,0.0,0.0496,0.0901,0.292,0.332
3385,2,2498748,3000000.0,983623.0,0.0,9937.0,2430251.0,F,10.0,0.0,28.6,11.5,0,0,3.33,9937.0,1215126.0,0.81,0.00331,0.0277,0.0,0.9329999999999999,1.02
9103,2,11657046,13000000.0,11644338.0,0.0,149000.0,0.0,F,100.0,0.07,75.2,100.0,0,0,4.58,149000.0,0.0,0.0,0.0115,0.7,0.619,0.785,0.55
15085,3,1735160,48000000.0,1684621.0,0.0,0.0,1753642.0,A,49.9,0.0,75.0,0.0,0,0,3.58,0.0,584547.0,0.0365,0.0,0.019,0.11,0.151,0.295
11809,2,640161,4000000.0,626773.0,0.0,48000.0,611495.0,F,100.0,0.0,30.3,39.0,0,0,1.0,48000.0,305748.0,0.153,0.012,0.0,0.15,0.33899999999999997,0.515
8801,2,4132774,4000000.0,4000000.0,0.0,0.0,4133207.0,I,10.0,2.79,23.3,36.6,0,0,5.67,0.0,2066604.0,1.03,0.0,0.0952,0.35,1.02,1.02
6231,2,3986874,3000000.0,2579733.0,200000.0,409640.0,3680609.0,B,11.4,0.0,64.3,66.7,0,0,7.67,609640.0,1840305.0,1.23,0.203,0.21600000000000003,0.948,1.06,0.836
1617,1,1354080,4000000.0,1314641.0,0.0,5318.0,1575039.0,J,0.0,0.0,0.0,100.0,0,0,9.666666667000001,5318.0,1575039.0,0.39375975,0.0013295,0.0745,0.0,0.17485493800000002,0.0
1915,2,118450,5000000.0,25476.0,0.0,48192.0,45261.0,A,103.83,0.0,46.55,49.9,0,1,2.25,48192.0,22630.5,0.0090522,0.0096384,0.14384445,0.248502466,0.07055055,0.308081
11676,2,3328236,3000000.0,3232417.0,0.0,3080000.0,0.0,J,100.0,11.4,77.3,50.0,0,0,6.17,3080000.0,0.0,0.0,1.03,0.78,0.46399999999999997,0.912,0.41200000000000003
4928,3,3020142,7000000.0,2791150.0,0.0,2728071.0,377873.0,F,100.0,0.0,91.6,90.2,0,0,9.33,2728071.0,125958.0,0.054000000000000006,0.39,0.25,0.215,0.493,0.84
11798,3,5639189,5000000.0,6009901.0,0.0,1405406.0,6141950.0,A,11.4,12.9,11.6,11.8,0,1,4.67,1405406.0,2047317.0,1.23,0.281,0.11699999999999999,0.0019,0.934,0.88
8041,2,9351143,8000000.0,9189711.0,0.0,114553.0,9347089.0,A,0.0,17.2,36.6,41.5,0,0,3.83,114553.0,4673545.0,1.17,0.0143,0.275,0.102,0.855,0.792
6656,2,22334634,20000000.0,21205176.0,0.0,470000.0,21423384.0,A,11.5,11.9,25.1,44.1,0,0,1.17,470000.0,10711692.0,1.07,0.0235,0.247,0.32899999999999996,1.02,1.07
327,2,22251430,20000000.0,19277169.0,0.0,13808704.0,0.0,A,99.99,12.83,155.39,257.2,0,0,3.333333333,13808704.0,0.0,0.0,0.6904352,1.000013638,0.85470885,0.6027242629999999,0.5648352
1691,2,2557545,4000000.0,252835.0,0.0,2127848.0,2662553.0,G,117.98,0.0,101.31,101.94,0,0,6.25,2127848.0,1331276.5,0.66563825,0.5319619999999999,0.268780125,0.032333333,0.485334625,0.360169833
11593,5,14169722,68000000.0,2092325.0,0.0,6423064.0,4541084.0,A,100.0,0.0,100.0,100.0,0,0,13.3,6423064.0,908217.0,0.0668,0.0945,0.139,0.11199999999999999,0.17,0.13
4632,4,169381139,150000000.0,146000000.0,0.0,0.0,157000000.0,E,0.0,3.48,8.82,30.7,0,1,11.8,0.0,39359822.0,1.05,0.0,0.0568,0.0383,0.88,0.703
13695,2,5664606,8000000.0,5693783.0,0.0,0.0,5786530.0,A,15.6,0.0,18.7,13.8,0,0,1.83,0.0,2893265.0,0.723,0.0,0.0948,0.165,0.767,0.723
3464,4,42702710,40000000.0,1565848.0,0.0,58927277.0,39610230.0,A,100.0,0.93,142.0,183.0,0,0,11.9,58927277.0,9902558.0,0.99,1.47,0.349,0.409,0.349,0.39799999999999996
14428,3,4008511,3000000.0,3534036.0,100000.0,165200.0,3427773.0,B,21.0,33.5,9.95,13.9,0,0,4.0,265200.0,1142591.0,1.14,0.0884,0.0387,0.0548,1.25,1.27
4948,2,3156305,26000000.0,664500.0,0.0,2507300.0,0.0,A,103.0,0.0,78.2,77.2,0,0,6.17,2507300.0,0.0,0.0,0.0964,0.114,0.0828,0.095,0.0539
6359,2,2944763,3000000.0,2941651.0,0.0,1604800.0,2511014.0,G,56.3,0.0,37.3,9.4,0,0,2.75,1604800.0,1255507.0,0.8370000000000001,0.535,0.355,0.136,0.674,0.54
579,4,40624217,63000000.0,50883988.0,0.0,1522590.0,39821611.0,E,10.16,0.0,7.94,8.65,0,0,16.16666667,1522590.0,9955402.75,0.632089063,0.024168095,0.011487421000000001,0.07284199999999999,0.7319206309999999,0.653523741
3377,3,9535021,20000000.0,7549786.0,0.0,0.0,8025211.0,G,16.9,0.0,16.9,11.2,0,0,6.08,0.0,2675070.0,0.401,0.0,0.0474,0.01,0.43799999999999994,0.2
13914,2,2759329,8000000.0,2527297.0,0.0,2102313.0,0.0,F,0.0,0.0,75.0,39.8,0,0,10.5,2102313.0,0.0,0.0,0.263,0.161,0.0747,0.17,0.087
562,2,5546400,8000000.0,5581544.0,0.0,478375.0,5492170.0,F,0.0,0.0,12.99,11.49,0,0,10.58333333,478375.0,2746085.0,0.68652125,0.059796875,0.016497125,0.061483334,0.67173525,0.780702166
4839,4,1017263,7000000.0,1013913.0,0.0,0.0,983569.0,B,0.0,0.0,47.5,100.0,0,0,8.0,0.0,245892.0,0.141,0.0,0.0035700000000000003,0.0,0.235,0.486
27,3,11652028,23000000.0,11427308.0,0.0,0.0,11408361.0,F,29.68,0.0,12.29,14.46,0,0,12.75,0.0,3802787.0,0.496015696,0.0,0.044881717,0.036325348,0.469491978,0.43438776799999995
11489,3,6850389,30000000.0,6139018.0,0.0,0.0,0.0,A,100.0,0.0,100.0,110.0,0,0,5.08,0.0,0.0,0.0,0.0,0.0737,0.10400000000000001,0.128,0.0829
13182,2,519728,63000000.0,515000.0,0.0,0.0,545934.0,A,0.0,0.0,18306.0,14490.0,0,0,16.3,0.0,272967.0,0.00867,0.0,0.002,0.00443,0.0115,0.0167
6854,2,830373,7000000.0,802533.0,200000.0,60000.0,0.0,B,99.9,0.0,63.0,50.4,0,0,13.2,260000.0,0.0,0.0,0.0371,0.0278,0.054000000000000006,0.126,0.10400000000000001
9260,2,5822708,6000000.0,6183811.0,0.0,1084170.0,5833937.0,A,28.2,0.0,20.8,39.4,0,0,6.67,1084170.0,2916969.0,0.972,0.18100000000000002,0.0676,0.32,0.973,1.02
14754,2,640161,27000000.0,628000.0,0.0,400000.0,639144.0,A,67.0,0.0,99.7,99.9,0,0,8.58,400000.0,319572.0,0.0237,0.0148,0.0248,0.0319,0.036000000000000004,0.0834
7898,2,13928706,60000000.0,6571694.0,0.0,8421116.0,0.0,A,100.0,0.0,90.4,100.0,0,0,3.25,8421116.0,0.0,0.0,0.14,0.17800000000000002,0.135,0.267,0.281
7365,2,2414696,26000000.0,1848150.0,0.0,497000.0,2213961.0,A,0.0,0.0,28.7,66.7,0,0,5.17,497000.0,1106981.0,0.0852,0.0191,0.0164,0.0,0.0657,0.0309
14406,3,10785126,62000000.0,2918730.0,0.0,0.0,0.0,A,99.9,0.0,79.0,90.5,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17600000000000002,0.244
7261,2,279131,3000000.0,252864.0,0.0,0.0,0.0,B,0.0,0.0,0.0,33.3,0,0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0209,0.0
481,2,46490,5000000.0,59021.0,0.0,0.0,0.0,F,0.0,0.0,10.98,0.0,0,0,6.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.02186235,0.044846934000000005
10328,3,5124213,6000000.0,826816.0,1000000.0,241400.0,4219786.0,B,483.0,0.0,197.0,103.0,0,0,15.5,1241400.0,1406595.0,0.703,0.207,0.047,0.0,0.852,1.15
4828,2,26279,7000000.0,26575.0,0.0,0.0,0.0,E,97.7,0.0,33.2,50.0,0,0,6.0,0.0,0.0,0.0,0.0,0.16899999999999998,0.0,0.17800000000000002,0.000857
9030,2,514531,8000000.0,497587.0,0.0,0.0,0.0,A,100.0,0.0,59.4,50.0,0,0,1.75,0.0,0.0,0.0,0.0,0.00372,0.0,0.223,0.41200000000000003
9001,4,8823264,7000000.0,9833991.0,0.0,1303736.0,8289255.0,A,19.4,26.4,18.0,24.2,0,0,10.7,1303736.0,2072314.0,1.18,0.18600000000000003,0.2,0.15,0.9840000000000001,0.877
10937,2,797578,5000000.0,761010.0,0.0,0.0,0.0,K,100.0,0.0,75.0,66.7,0,0,2.42,0.0,0.0,0.0,0.0,0.0874,0.076,0.17,0.166
6510,2,4590731,8000000.0,3656346.0,0.0,20000.0,0.0,A,107.0,0.0,102.0,105.0,0,0,5.5,20000.0,0.0,0.0,0.0025,0.48700000000000004,0.88,0.677,0.551
12247,4,14940145,54000000.0,14733285.0,0.0,0.0,14924145.0,B,10.0,0.0,10.9,9.89,0,1,14.8,0.0,3731036.0,0.276,0.0,0.0,0.0,0.27399999999999997,0.353
5597,2,60354,80000000.0,26796.0,0.0,0.0,45220.0,A,114.0,0.0,75.0,72.3,0,0,7.58,0.0,22610.0,0.0005650000000000001,0.0,0.00296,0.00642,0.0072,0.0123
14433,3,43629922,80000000.0,26134798.0,0.0,40750039.0,40726698.0,A,61.3,0.0,77.5,78.9,0,0,2.42,40750039.0,13575566.0,0.509,0.509,0.18600000000000003,0.2,0.401,0.317
